carat,cut,color,clarity,depth,table,price
0.79,Very Good,F,SI1,62.8,59,2878
0.79,Very Good,F,SI1,62.7,60,2878
0.79,Very Good,D,SI2,59.7,58,2878
0.73,Very Good,F,SI1,61.4,56,2879
0.63,Premium,E,IF,60.3,62,2879
0.7,Premium,F,VS1,60.4,60,2879
0.71,Premium,F,VS1,62.7,58,2879
0.72,Fair,F,VS1,56.9,69,2879
0.92,Very Good,J,SI2,58.7,61,2880
0.74,Very Good,D,SI1,63.9,57,2880
0.71,Very Good,E,VS2,60,59,2881
1.05,Premium,H,I1,62,59,2881
0.7,Very Good,H,IF,62.8,56,2882
0.73,Premium,F,VS2,59.9,58,2882
0.88,Fair,F,SI1,56.6,65,2882
0.73,Premium,F,VS2,58.7,57,2882
0.9,Good,H,SI2,62.7,64,2883
0.9,Fair,H,SI2,65,61,2883
1.03,Fair,I,SI2,65.3,55,2884
0.84,Very Good,F,SI1,63.8,57,2885
1.01,Premium,I,SI1,62.7,60,2885
0.8,Fair,E,SI1,56.3,63,2885
0.9,Fair,D,SI2,66.9,57,2885
0.71,Very Good,D,SI1,62.4,54,2887
0.7,Premium,E,VS1,62.6,59,2887
0.72,Very Good,G,VVS2,62.5,58,2889
0.7,Very Good,E,VS2,63.5,54,2889
0.7,Very Good,F,VS1,62.2,58,2889
0.9,Good,H,SI2,63.5,58,2889
0.71,Very Good,F,VS1,62.8,56,2889
0.77,Premium,F,VS2,61.8,56,2889
0.77,Premium,E,SI1,59.8,61,2889
0.8,Premium,F,SI1,61.5,60,2890
0.8,Good,F,SI1,63.8,59,2890
0.71,Very Good,E,VS2,61.2,58,2891
0.71,Good,D,VS2,62.3,61,2891
1.19,Fair,H,I1,65.1,59,2892
0.71,Very Good,F,VS1,62.6,55,2893
0.82,Very Good,G,SI2,62.5,56,2893
0.7,Very Good,H,VVS1,59.2,60,2893
0.82,Good,G,SI2,59.9,62,2893
0.82,Very Good,G,SI1,63.4,55,2893
0.82,Premium,G,SI1,59.9,59,2893
0.81,Very Good,E,SI2,62.4,57,2894
0.71,Very Good,G,VS2,60.9,56,2895
0.7,Very Good,F,VS1,61.8,59,2895
0.74,Very Good,G,VS1,59.8,58,2896
0.77,Very Good,G,VS2,61.3,60,2896
0.77,Very Good,G,VS2,58.3,63,2896
0.77,Premium,E,SI1,60.9,58,2896
1.01,Very Good,I,I1,63.1,57,2896
0.6,Very Good,D,VVS2,60.6,57,2897
0.76,Premium,E,SI1,61.1,58,2897
0.72,Good,F,VS1,59.4,61,2897
0.74,Premium,D,VS2,61.8,58,2897
1.12,Premium,J,SI2,60.6,59,2898
0.98,Good,H,SI2,57.9,56,2898
0.7,Good,G,VVS1,59.9,61,2899
0.7,Very Good,F,SI1,61.9,58,2900
0.72,Premium,D,VS1,62.7,58,2900
0.8,Premium,F,SI1,62.7,58,2901
0.81,Premium,E,SI2,62.5,59,2901
0.73,Premium,E,VS2,62,60,2902
0.71,Fair,E,VS2,64.6,59,2902
0.71,Premium,E,VS2,59.6,60,2902
0.75,Premium,D,SI1,62.8,60,2903
0.72,Premium,D,SI1,61.4,59,2903
0.72,Premium,E,VS2,61.1,59,2903
0.79,Very Good,F,SI1,63,54,2904
0.79,Very Good,D,SI2,62.8,57,2904
0.7,Very Good,E,VS1,58.4,59,2904
0.7,Very Good,G,VVS2,59.3,62,2905
0.7,Very Good,G,VVS2,63.4,59,2905
0.7,Very Good,G,VVS2,63.3,59,2905
0.71,Very Good,G,VS2,62.1,58,2905
0.86,Very Good,I,VS1,61.2,58,2905
0.91,Very Good,J,SI1,63.5,58,2905
0.95,Good,I,SI2,63.8,57,2905
0.91,Premium,J,SI1,62.8,59,2905
0.74,Very Good,D,VS2,62.4,57,2906
0.74,Good,E,SI1,62.8,61,2906
0.25,Premium,F,VS1,61.2,59,558
0.25,Good,F,VS1,63.6,57,558
0.25,Premium,E,VS1,60.7,59,558
0.25,Premium,E,VS1,61.5,60,558
0.31,Premium,I,VS2,60.8,58,558
0.31,Premium,I,VS2,59.8,60,558
0.31,Very Good,I,VS2,63.2,55,558
0.31,Premium,I,VS2,62.3,57,558
0.31,Premium,H,SI1,58.7,60,558
0.31,Premium,H,SI1,62.7,58,558
0.31,Premium,I,VS2,60.8,60,558
0.31,Premium,I,VS2,59.9,60,558
0.31,Premium,I,VS2,61.1,58,558
0.31,Premium,I,VS2,60.7,61,558
0.31,Very Good,I,VS2,63.1,54,558
0.31,Premium,I,VS2,62.3,60,558
0.31,Premium,H,SI1,61.7,59,558
0.31,Premium,H,SI1,61,61,558
0.31,Good,H,SI1,63.6,57,558
0.31,Premium,H,SI1,62.4,57,558
0.31,Premium,H,SI1,62.8,58,558
0.31,Premium,E,SI2,60.9,60,558
0.82,Very Good,H,SI1,63.6,56,2908
0.7,Premium,D,VS2,61,60,2909
0.7,Premium,D,VS2,60.9,57,2909
0.71,Very Good,D,VS1,62.9,57,2910
1.05,Premium,I,SI2,58.3,57,2911
0.77,Good,F,VS2,60.3,61,2911
0.73,Good,E,VS2,64.2,54,2912
0.7,Good,E,VS2,58.7,63,2912
0.73,Good,E,VS2,63.2,56,2912
0.8,Premium,E,SI1,61.2,60,2912
1,Fair,H,SI2,65.2,54,2912
1,Fair,I,SI1,66,56,2912
1,Fair,H,SI2,67,55,2912
0.7,Very Good,D,VS2,60.7,60,2913
0.71,Premium,D,SI1,61.4,58,2913
0.71,Premium,G,SI2,60.8,59,2913
0.71,Premium,D,SI1,60.6,58,2913
0.71,Very Good,D,SI1,61.7,56,2913
0.71,Premium,D,SI1,59.7,59,2913
0.91,Premium,I,SI2,62,59,2913
0.83,Premium,E,SI1,62.2,59,2913
0.8,Very Good,F,SI1,63.5,55,2914
0.83,Very Good,I,VS2,62,55,2915
0.77,Very Good,G,SI1,63.6,57,2915
0.8,Very Good,G,SI2,62,55,2915
0.73,Very Good,H,VS1,60.8,57,2916
0.74,Premium,F,VS1,62.5,60,2917
0.71,Very Good,F,VS2,59.5,58,2918
0.8,Very Good,H,VS2,61.2,53,2918
0.83,Very Good,D,SI2,63.1,57,2918
0.72,Very Good,G,VS1,60.5,57,2919
0.8,Very Good,H,SI1,62.5,56,2919
0.73,Premium,G,VVS2,62.2,56,2919
0.7,Good,F,VS1,63.8,58,2919
0.71,Premium,E,VS1,59.7,57,2920
0.71,Premium,F,VS1,59.1,59,2920
0.74,Very Good,H,VVS2,60.5,60,2921
0.71,Very Good,E,VS2,59.9,59,2921
0.71,Very Good,E,VS2,60.7,60,2921
0.71,Very Good,D,SI1,60.1,60,2921
0.9,Fair,I,VS2,64.1,66,2921
0.71,Very Good,E,VS2,63.7,58,2922
0.71,Very Good,E,VS2,63.3,59,2922
0.68,Very Good,F,VS1,59.7,57,2922
0.72,Very Good,E,VS2,63,57,2923
0.72,Very Good,E,VS2,63.2,58,2923
0.7,Very Good,E,SI1,61.8,59,2923
0.75,Very Good,E,SI1,62.3,58,2923
0.75,Very Good,E,SI1,61.5,58,2923
0.75,Good,E,SI1,58.3,60,2923
0.9,Premium,I,VS2,58.7,60,2923
0.8,Very Good,D,SI1,58.2,63,2925
0.7,Very Good,F,VS1,64.5,58,2925
0.51,Very Good,E,IF,63.3,58,2925
1.2,Premium,I,I1,60.5,58,2925
0.81,Good,D,SI2,63.6,55,2926
0.81,Premium,F,SI1,61.2,56,2926
0.81,Premium,F,SI1,61.3,60,2926
0.77,Very Good,H,VS1,63.3,57,2927
0.9,Premium,H,SI2,59.5,60,2927
0.7,Very Good,F,VS2,61.3,54,2928
0.7,Very Good,D,VS2,60.8,59,2928
0.74,Very Good,E,SI1,61,58,2929
0.8,Very Good,G,VS2,61.1,57,2929
0.71,Very Good,E,VS2,61.3,60,2930
0.7,Premium,E,VS1,60.3,58,2930
0.9,Very Good,E,SI2,58.7,63,2930
0.9,Fair,E,SI2,65,58,2930
0.7,Very Good,G,VVS2,60.8,57,2931
0.72,Very Good,F,VS2,63.3,57,2931
0.7,Premium,G,VVS1,62,61,2932
0.7,Premium,F,VVS2,61,57,2932
0.7,Very Good,F,VVS2,63.2,58,2932
0.72,Very Good,G,VVS2,62.2,57,2933
0.59,Very Good,D,VVS2,60.6,59,2933
0.73,Premium,F,VS2,59.9,58,2933
0.75,Good,D,SI2,57.6,56,2933
0.9,Good,H,SI2,62.7,64,2934
0.91,Premium,H,SI1,60.2,52,2935
1.17,Fair,I,I1,65.4,62,2935
0.8,Premium,H,VS1,62,60,2935
0.7,Very Good,G,VVS2,61.8,60,2936
0.81,Very Good,H,SI1,60.2,58,2936
0.76,Premium,E,SI1,58.3,62,2937
0.76,Premium,G,VS1,59.6,57,2937
0.95,Premium,G,SI2,58.8,60,2937
0.71,Very Good,H,VVS1,62.7,57,2938
0.71,Very Good,H,VVS1,62.7,59,2938
0.73,Very Good,F,VS2,62.7,58,2939
0.73,Very Good,G,VS1,60.7,57,2939
0.83,Very Good,F,SI2,61.9,56,2939
0.77,Premium,D,SI1,59.5,60,2939
0.8,Premium,E,SI2,59.9,58,2939
0.82,Premium,H,VS2,62.6,59,2939
0.7,Good,F,VVS2,63.1,57,2940
1.24,Very Good,J,I1,61.9,55,2940
0.7,Very Good,F,VVS2,62.6,59,2940
0.75,Fair,E,VS2,56,67,2940
1,Good,H,I1,57.6,61,2940
0.79,Very Good,E,SI2,59.2,59,2941
0.8,Good,F,SI1,63.8,59,2941
0.81,Very Good,F,SI2,62.7,58,2942
0.71,Premium,F,VS1,61.1,58,2942
1.03,Fair,G,SI2,65.7,59,2942
0.76,Premium,D,SI1,61.6,59,2942
1.01,Fair,G,SI2,67.1,59,2942
0.74,Very Good,H,VVS2,61.3,58,2944
0.57,Very Good,D,VVS1,60.4,57,2945
0.79,Very Good,H,VS2,61.5,55,2945
0.78,Very Good,D,SI1,62.4,58,2945
0.85,Good,G,SI1,64.9,56,2945
0.71,Very Good,E,VS1,63.3,59,2946
0.71,Very Good,E,VS1,62.7,57,2946
0.78,Very Good,H,VS1,61.7,56,2947
0.73,Premium,D,VS2,60.9,59,2947
0.82,Good,H,VS2,62.4,54,2947
0.9,Premium,I,SI1,60.9,56,2947
0.9,Premium,I,SI2,62.5,58,2948
0.9,Fair,I,SI2,66.4,60,2948
0.9,Premium,I,SI2,60.6,60,2948
1,Fair,E,SI2,65.8,58,2948
0.72,Very Good,E,VS2,63,56,2949
0.99,Fair,J,SI1,58,67,2949
0.81,Very Good,I,VS1,62.7,58,2950
0.71,Premium,D,VS2,62.1,60,2950
0.72,Very Good,D,VS1,62.7,58,2951
0.7,Very Good,E,VS2,62.4,58,2952
0.7,Very Good,E,VS2,63.4,59,2952
0.7,Very Good,E,VS2,61.8,59,2952
0.7,Very Good,E,VS1,61.3,60,2952
0.7,Good,E,VS1,61,61,2952
0.8,Very Good,H,VS2,59.1,59,2953
0.79,Premium,F,VS2,63,59,2953
0.75,Good,F,VS1,64.4,59,2953
0.71,Very Good,E,VS2,59.6,60,2954
0.72,Premium,E,VS2,61.1,59,2954
0.72,Premium,D,SI1,61.4,59,2954
0.82,Very Good,D,SI1,63.1,58,2954
0.89,Premium,I,VS1,62.2,62,2955
0.7,Very Good,F,VS2,62.4,57,2956
0.74,Very Good,H,VS1,61.4,56,2956
0.74,Very Good,H,VS1,62.3,56,2956
0.95,Good,I,SI2,63.8,57,2956
0.91,Very Good,J,SI1,62.8,59,2956
0.71,Good,F,VVS2,58.2,60,2956
0.7,Premium,D,VS1,60.4,58,2956
0.72,Good,G,VS1,58,57.8,2958
0.98,Fair,F,SI2,61.6,66,2958
0.56,Very Good,D,VVS1,60.1,58,2959
0.7,Very Good,F,VS1,60.1,58,2959
0.79,Premium,G,VS2,62.3,58,2959
0.74,Fair,G,VVS2,65.2,58,2959
0.71,Very Good,H,VVS2,61.8,56,2960
0.7,Very Good,D,VS2,63,56,2960
0.7,Good,D,VS2,63.4,57,2960
0.71,Good,F,VVS2,58.9,61,2960
0.77,Very Good,H,VS1,62.8,58,2961
0.72,Premium,E,VS1,61.5,60,2961
0.73,Premium,F,VS1,61.9,56,2961
0.73,Premium,F,VS1,62.7,56,2961
0.71,Premium,F,VS1,62.1,53,2961
0.75,Premium,H,VS1,61.9,61,2961
0.96,Premium,E,SI2,60.4,56,2961
0.82,Premium,F,SI1,62.4,56,2962
0.91,Very Good,E,SI2,58.6,63,2963
0.71,Very Good,E,VS2,62.9,57,2964
0.71,Very Good,E,SI1,62.9,55,2964
0.71,Very Good,D,SI1,59.4,59,2964
0.7,Good,E,VS1,63.6,58,2964
0.7,Fair,E,VS1,64.5,57,2964
0.9,Fair,F,SI2,65.7,59,2964
0.9,Good,F,SI2,64.2,62,2964
0.9,Fair,J,VS1,65.4,60,2964
0.9,Premium,J,VS1,62.1,62,2964
1,Fair,G,SI1,65.7,54,2964
1.5,Fair,H,I1,65.6,54,2964
1.05,Premium,E,I1,61.4,58,2964
0.9,Fair,J,VS1,64.6,58,2964
0.73,Very Good,G,VS2,62.1,59,2966
0.85,Very Good,E,SI2,63.1,58,2966
0.7,Very Good,E,VS1,61.3,56,2967
0.7,Very Good,E,VS1,61.5,56,2967
0.86,Very Good,G,SI2,62.6,56,2967
0.31,Premium,E,SI2,60.8,61,558
0.31,Premium,E,SI2,61.2,61,558
0.3,Very Good,H,VVS2,62,56,559
0.31,Very Good,G,VS2,62.6,56,559
0.31,Very Good,G,VS2,61.4,55,559
0.31,Very Good,G,VS2,60.9,57,559
0.25,Very Good,E,VVS2,62,56,560
0.25,Very Good,E,VVS1,61.5,56,560
0.25,Very Good,F,IF,61.5,56,560
0.27,Very Good,F,IF,60.4,58,560
0.32,Premium,H,VS1,60.2,58,561
0.75,Very Good,E,SI1,60.2,60,2968
0.92,Premium,H,SI1,59.2,60,2968
1.13,Fair,H,I1,64.8,59,2968
0.71,Premium,D,VS2,58.7,61,2968
1.06,Premium,I,SI2,61.5,57,2968
0.52,Premium,E,VVS2,60.1,58,2970
0.72,Very Good,G,VS1,60.6,56,2970
0.7,Good,F,VS1,63.8,58,2970
0.78,Premium,E,VS2,62.6,57,2970
1.04,Good,I,SI2,59.9,64,2970
0.91,Fair,F,SI1,64.9,57,2971
0.81,Very Good,E,SI1,63.8,58,2972
0.9,Very Good,H,SI2,63.1,60,2972
0.81,Premium,H,VS1,62.6,58,2972
0.9,Very Good,J,SI2,63.3,59,2973
0.81,Very Good,E,SI1,59.5,60,2973
0.7,Good,E,VS1,59.8,62,2973
0.9,Good,H,SI1,64.2,60,2974
1,Fair,D,SI2,69.3,58,2974
0.7,Very Good,F,VS1,62.1,57,2975
0.7,Premium,F,VVS2,62.2,58,2975
0.82,Very Good,E,SI2,63.3,56,2975
0.83,Premium,G,SI1,61.6,59,2975
0.77,Premium,E,SI1,60.4,58,2975
0.71,Very Good,G,VVS2,60.8,58,2977
0.76,Premium,D,VS2,60.9,58,2977
0.86,Premium,F,SI2,61.8,58,2980
0.7,Good,D,SI1,61.3,61,2980
0.64,Good,F,IF,58.6,61,2980
0.91,Premium,I,SI2,60.2,59,2981
0.9,Good,E,SI2,58.7,63,2982
0.9,Fair,E,SI2,65.8,59,2982
0.71,Very Good,G,VS1,60.8,63,2982
0.71,Premium,E,VS2,62.6,58,2982
0.9,Very Good,J,VS2,63.1,57,2984
1,Premium,G,I1,62.5,62,2984
0.7,Very Good,D,VS2,63.1,56,2985
0.82,Premium,H,VS1,62.3,60,2985
0.77,Very Good,G,VS1,62.8,58,2986
0.77,Premium,E,SI1,61.7,58,2988
0.6,Very Good,F,IF,60.1,54,2988
1.03,Very Good,G,I1,63.2,58,2988
0.83,Premium,D,SI1,61.3,58,2990
0.76,Very Good,G,VS2,62.1,54,2990
0.72,Very Good,E,VS2,62.9,57,2990
0.57,Good,E,VVS1,59.1,65,2990
0.7,Very Good,E,VS2,62.8,56,2992
1.06,Fair,J,SI2,61,66,2992
0.69,Very Good,F,VVS2,61.5,60,2993
0.87,Very Good,H,SI2,61,56,2993
0.75,Very Good,E,SI1,63.6,56,2993
1.01,Fair,G,SI1,65.1,57,2993
0.71,Very Good,F,VS2,59.6,56,2994
0.71,Very Good,G,VS1,59.3,55,2994
0.81,Very Good,G,VS2,63.1,58,2994
1.24,Premium,J,I1,61.9,55,2994
0.81,Premium,G,VS2,62,58,2994
0.81,Premium,D,SI2,61.7,58,2994
0.91,Fair,F,SI2,65.3,51,2996
0.88,Very Good,I,VS1,63.3,55,2996
1.01,Fair,J,VVS2,66,56,2998
0.85,Fair,G,VS1,57.7,67,2998
0.7,Very Good,D,VS2,59.7,59,2999
0.73,Very Good,G,VS1,62.4,58.1,2999
1.02,Fair,H,I1,61.5,60,2999
0.87,Premium,F,SI2,61.6,58,2999
0.7,Premium,G,VVS2,60.6,60,2999
0.74,Premium,E,VS1,62.7,58,2999
0.74,Premium,E,VS1,60.9,62,2999
0.7,Premium,G,VVS2,60.2,61,2999
0.93,Good,J,VS2,63.6,61,3000
0.9,Premium,I,SI2,60.6,60,3001
0.9,Very Good,I,SI2,62.5,58,3001
0.72,Very Good,D,SI1,61.5,58,3001
0.7,Premium,D,VS1,61.6,61,3001
0.7,Good,D,VS1,63.6,60,3001
0.7,Very Good,D,VS1,63.4,59,3001
0.75,Very Good,H,VVS2,60.6,57,3002
0.83,Very Good,E,SI1,62.1,58,3002
0.77,Very Good,E,SI2,60.4,58,3002
0.71,Premium,D,VS2,62.1,60,3002
0.89,Good,H,SI2,63.3,59,3002
0.72,Good,F,VS1,63.8,58,3002
0.8,Premium,G,VS2,60.6,59,3002
0.73,Fair,F,VS1,58.6,66,3002
1.01,Fair,D,SI2,64.6,56,3003
0.65,Premium,D,VVS2,59.9,58,3003
0.81,Premium,F,SI1,61.9,58,3004
0.92,Premium,D,SI2,60.2,61,3004
0.75,Very Good,E,SI1,61.1,59,3005
0.8,Very Good,H,SI1,63,57,3005
0.91,Very Good,I,SI2,63.4,58,3006
0.91,Very Good,G,SI2,62.8,59,3006
0.71,Premium,E,VS1,61.1,58,3006
0.71,Very Good,E,VS1,63.2,60,3006
0.55,Premium,D,VVS1,60.3,59,3006
0.7,Premium,E,VVS2,62.7,53,3007
0.91,Very Good,F,SI1,63.1,60,3007
0.7,Very Good,D,VS1,60.4,58,3008
0.82,Premium,H,VS1,62.5,59,3008
0.71,Very Good,E,VS1,63.7,58,3009
0.71,Very Good,E,VS1,62.1,57,3009
0.71,Very Good,E,VS1,63.4,58,3009
0.74,Very Good,E,SI1,61.3,58,3009
0.83,Very Good,F,SI1,62.1,58,3010
0.73,Very Good,G,VS1,60.7,55,3011
1,Very Good,G,I1,62.5,62,3011
1.2,Fair,J,I1,64.9,59,3011
1.2,Fair,I,I1,62.2,66,3011
1.2,Fair,I,I1,66.2,55,3011
1,Fair,E,SI2,55.4,62,3011
0.78,Very Good,G,VS2,61.3,60,3012
0.8,Very Good,F,SI1,63.9,56,3013
0.75,Premium,F,VS2,61.6,58,3013
0.71,Very Good,F,VS1,62.1,53,3013
0.9,Premium,D,SI1,62.2,60,3013
0.73,Very Good,D,SI1,60.8,59,3014
1.01,Premium,G,I1,61.1,61,3014
0.9,Good,G,SI2,63.7,62,3014
0.84,Very Good,G,SI2,62.8,57,3015
0.91,Very Good,E,SI2,58.6,63,3015
0.72,Very Good,D,VS2,62.1,59,3016
0.7,Premium,E,VS1,61.8,58,3016
0.9,Good,F,SI2,64.2,62,3016
0.96,Premium,E,SI2,62.8,60,3016
0.7,Very Good,G,VS1,60.1,60,3017
0.71,Very Good,F,VS1,61.8,60,3017
1.12,Premium,G,I1,60.3,60,3017
0.5,Good,D,VVS2,62.4,64,3017
1.12,Very Good,G,I1,61.2,63,3017
0.7,Good,F,VVS1,63.2,58,3018
1.03,Very Good,G,I1,60.8,57,3018
0.7,Premium,F,VVS2,62.5,59,3018
0.7,Good,E,VS1,60.2,61,3018
1.02,Very Good,F,SI2,63.3,56,3018
0.77,Premium,F,VS2,62.4,59,3018
0.7,Premium,F,VVS2,62.2,56,3018
0.93,Premium,G,SI2,61.4,56,3019
0.78,Premium,D,SI1,60.4,57,3019
0.73,Very Good,F,SI1,61.3,56,3023
0.9,Good,H,SI2,63.1,60,3024
0.9,Good,H,SI2,63.1,55,3024
0.75,Premium,E,VS2,62.1,57,3024
0.9,Very Good,J,VS2,63.1,59,3024
0.9,Good,J,VS2,63.9,58,3024
0.72,Premium,E,VS2,60.4,61,3024
0.9,Fair,H,SI1,65.6,57,3024
0.72,Premium,E,VS2,62.5,59,3024
0.75,Good,D,SI1,63.6,58,3024
0.75,Premium,E,SI1,61.7,60,3024
0.72,Very Good,G,VS1,60.1,63,3024
0.75,Premium,D,SI1,59.2,58,3024
0.65,Very Good,D,VVS2,57.7,60,3025
0.7,Very Good,G,VS2,61.8,55,3026
1.02,Fair,J,SI1,66.8,55,3027
1,Fair,G,SI2,64.9,57,3027
1.02,Premium,G,SI2,61.7,58,3027
0.77,Good,H,VVS2,57.9,61,3027
0.7,Very Good,F,VVS2,58.5,60,3028
0.77,Fair,F,VS1,66.8,57,3031
0.72,Premium,G,VS1,58.9,58,3032
1.01,Good,E,I1,63.8,57,3032
1.01,Very Good,H,SI2,63.5,55,3032
0.71,Very Good,D,VS2,63,57,3033
0.7,Good,D,VS2,64.1,59,3033
0.7,Very Good,D,VS2,63.2,60,3033
0.7,Good,D,VS2,63.9,58,3033
0.92,Fair,I,VS2,64.4,58,3033
0.91,Premium,H,SI1,63,57,3033
0.91,Good,I,SI2,60.2,59,3034
0.72,Very Good,E,VS2,63.8,57,3035
0.8,Very Good,H,VVS2,62.9,56,3036
0.74,Premium,D,SI1,62.4,59,3036
0.7,Very Good,G,VVS1,63.3,57,3037
0.32,Good,E,SI1,63.3,56,561
0.32,Premium,G,VS2,60.5,58,561
0.4,Good,H,SI2,63.7,59,561
0.32,Premium,G,VS2,62.5,60,561
0.32,Premium,G,VS2,59.8,59,561
0.32,Premium,I,VVS2,60.7,59,561
0.32,Very Good,G,VS2,60.2,57,561
0.32,Good,G,VS2,63.3,54,561
0.32,Good,H,VS1,63.1,57,561
0.32,Premium,H,VS1,62.3,58,561
0.32,Very Good,H,VS1,63,57,561
0.32,Premium,G,VS2,61.9,58,561
0.32,Good,G,VS2,63.1,57,561
0.32,Very Good,H,VS1,63,57,561
0.32,Very Good,H,VS1,61.7,58,561
0.32,Premium,H,VS1,61.7,58,561
0.32,Very Good,E,SI1,60.1,60,561
0.32,Premium,G,VS2,61.7,60,561
0.32,Good,E,SI1,63.4,55,561
0.32,Very Good,G,VS2,62.6,58,561
0.32,Premium,G,VS2,62.3,58,561
0.7,Very Good,G,VVS2,61,59,3039
0.7,Fair,F,VS1,64.9,59,3039
0.77,Very Good,D,SI1,62.1,58,3040
0.92,Premium,I,SI2,61.5,59,3040
0.81,Good,I,VS1,59.4,56,3042
0.72,Very Good,G,VVS2,60.4,58,3043
0.81,Premium,F,SI1,61.9,59,3043
0.77,Very Good,F,SI1,59.6,60,3044
0.71,Very Good,F,VS1,62.2,55,3045
0.71,Very Good,F,VS1,61.2,57,3045
0.78,Very Good,F,SI1,62.4,58,3045
0.71,Very Good,D,VS2,62.8,56,3045
0.72,Premium,D,VS2,60.2,60,3045
0.75,Very Good,D,SI1,59.7,62,3046
0.7,Good,G,VVS2,61.1,61,3046
0.79,Very Good,F,SI1,61.5,58,3047
0.73,Fair,D,VS1,66,54,3047
0.91,Premium,G,SI2,60.1,62,3047
0.91,Premium,G,SI2,62.8,59,3047
0.82,Very Good,F,SI1,63.9,56.9,3048
0.75,Very Good,D,SI1,61.8,57,3048
0.72,Premium,H,IF,58.7,59,3048
0.72,Good,E,VS1,57.9,60,3048
0.72,Very Good,E,VS1,63.1,56,3048
0.72,Premium,D,SI1,60.5,57,3048
0.72,Premium,D,SI1,62.6,54,3048
0.62,Very Good,D,VVS2,58.1,63,3050
0.8,Very Good,E,SI1,63.1,56,3050
0.82,Good,E,SI2,61.8,56,3050
1.02,Good,E,I1,63.1,60,3051
0.66,Very Good,G,IF,60.5,59,3051
0.7,Very Good,D,VS2,62.5,55,3052
0.7,Very Good,G,VVS2,60.2,61,3052
1.03,Fair,G,SI1,66.1,56,3052
0.7,Very Good,D,VS2,62.6,58,3053
0.71,Very Good,E,VS2,59.9,59,3053
0.7,Very Good,F,VS1,62.8,59,3053
0.79,Very Good,E,SI1,63.2,56,3053
0.79,Premium,G,VS1,62.3,56,3053
0.79,Premium,G,VS1,61.3,59,3053
0.7,Very Good,D,VS1,62.9,60,3054
1.01,Premium,H,SI2,61.1,60,3054
1.01,Premium,I,SI2,61.9,58,3054
1.01,Fair,I,SI2,66.1,58,3054
1.01,Fair,I,SI2,68.1,59,3054
0.78,Very Good,E,SI1,60.9,57,3055
0.65,Very Good,D,VVS2,59.9,58,3056
0.9,Very Good,I,SI2,61.5,61,3057
0.92,Very Good,D,SI2,60.2,61,3057
0.76,Good,F,VS1,59.9,61,3057
0.9,Good,I,SI2,60.7,58,3057
0.82,Fair,H,SI1,64.9,58,3057
0.91,Good,F,SI2,63.9,56,3058
0.79,Premium,D,SI1,61.4,59,3058
0.91,Premium,J,VS2,61.6,58,3058
0.72,Very Good,F,VS1,62.1,59,3059
0.81,Very Good,E,SI2,62.9,56,3059
0.71,Very Good,E,VS1,61.8,56,3059
1.03,Very Good,G,I1,62.4,57,3060
0.9,Good,G,SI2,63.6,57,3060
0.74,Very Good,H,VVS1,62.4,57,3061
0.7,Very Good,E,VS1,61.1,55,3061
0.71,Very Good,E,VS1,63.3,56,3061
0.9,Very Good,J,SI1,63.8,56,3061
0.91,Good,I,SI2,57.9,60,3061
0.71,Fair,G,VVS1,62.8,57,3062
0.7,Premium,F,VVS2,58.7,60,3062
0.9,Fair,F,SI2,65.7,63,3062
0.71,Premium,E,VS2,62.2,59,3062
0.71,Premium,E,VS2,62,61,3062
0.93,Premium,J,VS1,60.3,58,3062
0.7,Very Good,E,VS1,62.2,57,3063
0.7,Very Good,E,VS1,62.5,56,3063
0.7,Good,E,VS1,59.4,61,3063
0.71,Very Good,E,VS1,63.3,59,3064
0.76,Premium,E,VS2,61.7,62,3064
0.72,Very Good,E,VS2,63,58,3065
0.85,Very Good,D,SI2,61.4,60,3066
0.73,Very Good,E,VS2,63.1,55,3066
0.9,Good,G,SI2,63.7,62,3067
0.7,Very Good,E,VS1,63.4,60,3068
0.85,Very Good,I,VS2,60,57,3070
0.8,Very Good,G,SI1,62.9,56,3070
0.8,Very Good,E,SI2,62.6,59,3070
0.92,Good,J,SI2,59,63,3070
0.8,Very Good,G,SI1,62.1,56,3071
0.71,Good,G,VVS1,62.7,61,3072
0.7,Very Good,G,VVS1,63.1,56,3073
0.79,Very Good,F,SI1,58.5,61,3073
0.62,Premium,E,VVS1,61.9,59,3073
1.03,Premium,G,I1,60.8,57,3073
0.7,Good,D,VS2,58,65,3073
0.78,Very Good,G,VS2,61.7,58,3074
0.9,Fair,I,VVS2,67,56,3074
0.9,Good,G,SI1,63.7,56,3074
0.72,Very Good,D,VS2,61.8,58,3075
0.72,Very Good,D,VS2,62.6,59,3075
0.71,Very Good,F,SI2,61.4,56,3075
0.7,Very Good,D,SI1,62.4,57,3075
0.79,Very Good,E,SI1,60.4,59,3077
0.79,Very Good,E,SI1,63.7,58,3077
0.71,Fair,D,VS2,64.7,58,3077
0.71,Premium,D,VS2,60.3,62,3077
0.75,Good,D,SI1,63.6,58,3078
0.72,Premium,E,VS2,62.5,59,3078
0.83,Premium,D,SI2,62.7,56,3078
0.94,Good,I,SI2,63.8,60,3079
0.91,Fair,D,SI2,62.5,66,3079
1,Very Good,E,I1,62.3,58,3080
1,Fair,J,VS1,66.6,57,3080
1,Premium,H,SI2,59.4,60,3080
1,Premium,H,SI2,62.8,60,3080
0.82,Premium,F,SI1,61.1,60,3080
