carat,cut,color,clarity,depth,table,price
0.9,Very Good,E,SI2,63.1,54,3084
1.02,Fair,I,SI2,64.5,56,3084
0.75,Very Good,D,SI1,63.9,56,3085
0.91,Very Good,H,SI1,63,57,3087
1.01,Very Good,J,SI2,63.3,53,3088
0.98,Very Good,H,SI2,63.4,57,3091
0.7,Very Good,D,VS2,60.7,58,3092
0.8,Very Good,F,SI1,63.1,58,3093
0.7,Very Good,E,VS1,63.4,57,3095
0.81,Very Good,G,SI1,62.3,59,3095
0.71,Very Good,D,VS2,63.1,59,3096
0.71,Very Good,D,VS2,63,58,3096
0.9,Very Good,I,SI2,60.4,58,3099
0.72,Very Good,D,SI1,60.5,57,3102
0.9,Very Good,J,VS1,62.6,55,3102
0.81,Very Good,H,VS1,63.6,57,3104
0.71,Very Good,F,VVS1,63.3,58,3104
0.9,Fair,G,SI2,55.9,62,3104
0.9,Fair,G,SI2,64.7,58,3104
0.9,Very Good,H,SI2,59.5,63,3105
0.9,Very Good,H,SI2,61.1,63,3105
0.9,Fair,H,SI2,65.6,58,3105
0.9,Very Good,H,SI2,63.4,60,3105
0.7,Very Good,E,VS1,63.4,56,3107
0.32,Very Good,E,SI1,61.6,56,561
0.32,Very Good,G,VS2,62.4,59,561
0.32,Very Good,H,VS1,61.7,61,561
0.32,Very Good,E,SI1,62.8,57,561
0.32,Very Good,H,VS1,60.5,59,561
0.32,Very Good,E,SI1,62.2,57,561
0.32,Very Good,E,VS2,60.5,58,561
0.32,Very Good,H,VS1,62.9,54,561
0.9,Very Good,G,SI2,63.3,59,3107
0.7,Very Good,E,VS1,62,60,3109
0.76,Very Good,E,VS2,61,58,3111
0.68,Very Good,F,VVS2,57.3,60,3112
0.91,Very Good,J,VS2,61.6,58,3112
0.71,Very Good,E,VS1,59.8,58,3112
0.71,Very Good,H,IF,63,57,3112
0.71,Very Good,G,VVS2,61.2,58,3113
0.78,Very Good,G,VS2,62.6,58,3113
0.9,Very Good,G,SI2,60.1,60,3114
0.86,Very Good,H,SI1,63.8,56,3115
0.92,Fair,F,SI1,64.9,58,3117
0.83,Very Good,F,SI1,63.1,58,3118
1.16,Fair,H,SI2,68.2,55,3118
0.9,Very Good,J,VS2,61.9,59,3119
1.02,Fair,J,SI2,65,59,3119
0.91,Fair,E,SI2,64.5,60,3119
0.9,Very Good,I,SI1,63.2,56,3120
0.9,Very Good,I,SI1,63.5,59,3121
0.71,Very Good,E,SI1,60,56,3122
0.9,Very Good,G,SI2,64.2,56,3123
0.77,Very Good,G,VS2,62.8,59,3124
0.84,Very Good,E,SI2,62.1,58,3125
0.57,Very Good,D,VVS1,62.8,56,3126
0.7,Very Good,G,VS1,61.6,57,3127
0.7,Very Good,G,VS1,61.9,57,3127
0.75,Very Good,F,VS1,63.2,57,3129
0.7,Very Good,D,VS2,61.2,60,3131
0.71,Very Good,D,VS2,60.3,62,3131
0.8,Very Good,D,VS2,63.1,57,3135
1,Fair,E,SI2,66.6,59,3136
1,Fair,E,SI2,67,53,3136
1,Fair,E,SI2,67,53,3136
1.01,Very Good,G,SI1,62,63,3137
0.79,Very Good,E,SI1,63.3,56.3,3138
0.74,Very Good,D,SI1,61.5,59,3138
0.72,Very Good,D,VS2,63.1,59,3139
0.9,Very Good,E,SI2,60.7,61,3139
0.9,Very Good,E,SI2,59.5,61,3139
1.02,Very Good,E,I1,60.6,63,3141
1,Fair,G,SI2,64.6,67,3142
1,Fair,G,SI2,68.3,54,3142
0.68,Very Good,G,IF,62.7,56,3143
0.8,Very Good,H,VS1,62.7,56,3144
0.7,Very Good,E,VS1,62.8,57,3145
0.71,Very Good,D,VS1,58.1,62,3145
0.84,Very Good,D,SI2,63.6,57,3145
0.9,Very Good,J,VS2,63.5,56,3145
0.9,Fair,G,SI1,65.4,57,3145
0.9,Fair,G,SI1,65.6,56,3145
0.9,Fair,G,SI1,65.4,59,3145
0.9,Fair,H,SI1,66.8,55,3145
0.71,Very Good,F,VS2,63.3,57,3146
0.92,Very Good,J,VS2,60.9,62,3146
0.8,Very Good,E,SI1,62.9,60,3146
1,Fair,F,SI2,65.5,56,3146
1.03,Fair,J,SI2,64.6,62,3149
0.94,Very Good,F,SI2,62.3,59,3150
0.88,Very Good,E,SI2,59.1,58,3150
0.77,Very Good,H,VS1,62.2,57,3152
0.83,Very Good,H,VS1,63.1,60,3153
0.7,Very Good,E,VVS2,59.2,61,3154
0.7,Very Good,E,VS1,62.2,55,3154
0.7,Very Good,E,VS1,63.6,57,3154
0.95,Very Good,J,SI1,63.4,55,3154
0.95,Fair,J,SI1,58,66,3154
0.8,Very Good,G,VS1,59.5,63,3158
0.9,Very Good,H,SI2,62.8,57,3160
0.77,Very Good,D,SI1,58.6,59,3160
0.9,Very Good,H,SI2,62.9,57,3160
0.9,Very Good,H,SI2,59.5,63,3160
0.9,Very Good,H,SI2,61.1,63,3160
0.9,Very Good,H,SI2,59.2,61,3160
0.9,Fair,F,SI1,66,57,3160
0.76,Very Good,E,VS2,63,59,3162
0.9,Very Good,H,SI2,63,55,3162
1,Fair,H,SI2,63.7,54,3164
0.77,Very Good,D,SI1,60.3,58,3166
0.87,Fair,I,VS2,57.3,59,3166
1.01,Fair,H,SI2,64.5,54,3167
1.01,Very Good,H,I1,63.2,58,3167
0.91,Very Good,J,SI2,62.4,61,3169
0.76,Very Good,G,VS2,61.1,57,3170
0.92,Very Good,J,SI1,62.6,58,3170
1.09,Fair,F,SI2,66.3,56,3170
0.83,Very Good,G,SI1,62.3,58,3171
0.84,Fair,F,VS2,65,57.2,3172
0.93,Fair,G,SI2,66.1,58.1,3172
0.7,Very Good,E,SI1,63.9,57,3173
1.01,Fair,G,SI2,68.5,63,3173
0.71,Very Good,F,VS1,62.9,55,3175
1,Fair,J,SI1,65.3,57,3175
1.5,Fair,H,I1,69.3,61,3175
0.9,Very Good,I,SI1,61.8,58,3176
0.32,Very Good,H,VS1,63,55,561
0.32,Very Good,I,VVS2,63,57,561
0.32,Very Good,G,VS2,62.8,58,561
0.32,Very Good,G,VS2,59.9,57,561
0.32,Very Good,H,VS1,62.8,58,561
0.32,Very Good,E,SI1,62.2,58,561
0.32,Very Good,H,VS1,62.8,55,561
0.32,Very Good,G,VS2,62,59,561
0.26,Very Good,F,VVS1,61.3,58,562
0.7,Very Good,E,VS1,63.8,57,3177
0.67,Very Good,G,VVS1,62,56,3178
0.74,Very Good,E,VS2,61.8,58,3180
0.93,Very Good,J,VS2,61.1,59,3180
0.87,Very Good,H,SI1,62.2,57,3180
0.91,Fair,H,SI1,64.4,60,3180
0.91,Fair,H,SI1,64.8,57,3180
0.91,Very Good,J,SI2,62,56,3181
0.73,Very Good,D,VS2,63.5,58,3182
0.72,Very Good,E,SI1,63.3,56,3183
0.73,Very Good,E,VS2,62.9,58,3184
0.9,Fair,E,SI2,57.5,68,3187
0.9,Very Good,E,SI2,63.4,56,3187
0.9,Very Good,J,VS1,62.5,56,3188
0.91,Very Good,G,SI2,60.3,59,3189
1.01,Fair,J,VS2,65.8,55,3190
0.71,Very Good,E,VS1,62.1,60,3192
0.71,Very Good,E,VS1,61.5,57,3192
1,Fair,H,SI2,64.4,57,3192
0.83,Very Good,G,VS2,62.7,58,3195
0.91,Very Good,F,SI1,63.5,58,3195
0.91,Very Good,F,SI1,63.3,60,3195
0.9,Very Good,J,VS1,62.9,56,3197
0.77,Very Good,G,VS1,61.1,54,3197
1.01,Fair,F,SI1,66.1,60,3197
1,Fair,J,SI2,56.3,64,3199
1.02,Very Good,E,I1,60.6,63,3199
0.73,Very Good,F,VS1,62,57,3200
0.71,Very Good,D,VS2,59.7,55,3203
1.04,Very Good,H,I1,61.6,61,3203
0.7,Very Good,F,VVS1,63.3,62,3204
0.7,Very Good,F,VVS2,60.5,60,3205
0.71,Fair,F,IF,58.7,62,3205
0.9,Fair,D,SI2,65.9,59,3205
0.9,Fair,D,SI2,66,58,3205
0.9,Fair,D,SI2,64.7,54,3205
0.9,Fair,D,SI2,65.7,60,3205
0.9,Fair,D,SI2,64.7,59,3205
0.75,Very Good,E,VS2,62.8,55,3206
0.83,Very Good,F,SI1,63,55,3207
0.77,Very Good,H,VVS2,61.1,56,3208
0.7,Very Good,G,VVS1,62.4,59,3208
0.7,Very Good,D,VS1,60.1,60,3208
0.9,Very Good,H,SI2,61.5,59,3208
0.93,Very Good,J,VS2,63.3,61,3208
0.8,Very Good,H,VS1,61.7,62,3209
0.9,Very Good,I,VS2,62.5,57,3209
0.91,Fair,F,SI2,64.9,56,3210
0.9,Very Good,I,SI1,63.1,54,3211
0.96,Fair,I,VS2,56.1,60,3215
0.71,Very Good,E,VS2,60.7,58,3217
0.71,Very Good,D,VS2,62.4,59,3217
1,Very Good,I,SI2,62.4,63,3217
0.9,Very Good,F,SI2,62.8,54,3217
0.71,Very Good,F,VS1,60.6,60,3218
1.18,Very Good,E,I1,59.9,63,3219
0.72,Very Good,F,VS1,63.3,57,3219
0.72,Very Good,F,VS1,62.8,58,3219
0.72,Very Good,F,VS1,63.3,58,3219
0.9,Very Good,I,SI1,62.6,58,3220
0.9,Very Good,I,SI1,60.5,58,3220
0.75,Very Good,F,VS1,60.9,59,3220
0.71,Very Good,D,VS2,63.1,58,3222
0.9,Very Good,J,SI1,63.6,57,3225
0.74,Very Good,F,VS1,61.7,57,3226
0.73,Very Good,E,VS1,62.3,58,3226
0.9,Fair,H,VS2,65.5,57,3226
0.86,Very Good,H,SI1,59.7,59,3228
0.72,Very Good,F,VS1,62.2,57,3229
0.9,Very Good,J,VS1,62.3,56,3231
0.7,Very Good,D,VS1,62.9,60,3231
0.59,Very Good,D,VVS1,61.8,57,3234
1.05,Very Good,E,I1,62.2,61,3234
0.7,Very Good,F,VVS2,58.7,63,3234
0.7,Very Good,G,VVS2,60,60,3235
0.8,Very Good,H,VS2,63.1,57,3235
0.7,Very Good,E,VS1,61.9,61,3235
0.89,Very Good,I,VS2,63.1,55,3238
0.72,Very Good,F,VS2,61.6,58,3238
0.76,Very Good,F,VS2,62.5,58,3238
0.91,Very Good,G,SI2,62,59,3238
0.7,Very Good,D,VS1,61.5,55,3239
0.9,Very Good,E,SI2,63.2,61,3239
0.77,Very Good,G,VS1,62.3,58,3240
0.77,Very Good,D,SI1,59.9,59,3241
0.9,Very Good,H,SI1,63.2,61,3242
0.77,Very Good,G,VS1,60.9,55,3243
0.81,Very Good,E,SI1,61.9,58,3243
0.9,Very Good,G,SI2,63.4,59,3246
1.03,Fair,J,SI2,56.2,62,3246
0.9,Fair,I,VS2,65.4,60,3246
0.39,Very Good,H,SI2,62.4,59,562
0.29,Very Good,F,VVS1,61.5,56,563
0.25,Fair,D,VS1,61.2,55,563
0.32,Very Good,G,VS2,60.9,58,564
0.26,Very Good,E,VVS2,58.9,61,564
0.26,Very Good,E,VVS2,60.8,61,564
0.26,Very Good,E,VVS2,61.7,61,564
0.7,Very Good,F,VVS2,62.5,58,3247
0.7,Very Good,D,VS1,62.8,59,3247
1,Fair,H,SI2,66.5,62,3248
0.83,Very Good,H,VS2,61.7,59,3249
0.9,Very Good,H,SI2,59.6,59,3250
0.9,Very Good,H,SI2,62.4,58,3250
0.9,Fair,G,SI1,65.2,59,3250
0.9,Very Good,I,SI1,63.3,59,3251
0.7,Very Good,F,VVS1,63.3,56,3252
0.9,Very Good,H,SI2,64.1,59,3255
0.9,Very Good,G,SI2,62.2,60,3256
0.91,Very Good,J,VS2,61,58,3258
0.78,Very Good,D,SI1,62.5,58,3258
0.93,Fair,I,VS2,64.7,58,3258
0.75,Very Good,E,SI1,59.2,59,3260
0.7,Very Good,F,VVS1,63,60,3261
0.76,Very Good,E,SI1,60.4,58,3261
0.9,Very Good,D,SI2,59,61,3262
0.72,Very Good,F,VS1,63.4,57,3264
0.7,Very Good,F,VS1,62.8,56,3265
1,Fair,I,VS2,65.7,58,3265
1,Very Good,I,VS2,63.2,58,3265
1,Fair,F,SI2,65.1,55,3265
1,Fair,F,SI2,65.1,55,3265
0.78,Very Good,F,SI1,62.4,55,3267
0.8,Very Good,F,SI1,61.6,56,3267
0.75,Very Good,F,VS1,57.9,62,3268
0.7,Very Good,F,VVS1,59.3,62,3270
0.72,Very Good,E,VS2,59.8,57,3270
0.75,Very Good,F,VS1,62.3,57,3270
0.9,Very Good,I,SI1,61.4,55,3271
0.8,Very Good,H,VS1,60.9,57,3273
0.9,Very Good,I,SI1,61.7,58,3274
0.7,Very Good,F,VVS2,61.6,63,3275
1.01,Very Good,G,SI2,63.2,58,3275
0.7,Very Good,G,VVS1,62.8,56,3276
0.83,Very Good,H,VS2,59.4,59,3276
1,Very Good,I,SI2,60.8,63,3276
1,Very Good,I,SI2,62.4,63,3276
0.9,Fair,E,VS1,67.6,56,3276
1.18,Very Good,E,I1,59.9,63,3278
0.91,Fair,H,SI1,65.3,62,3278
1.01,Fair,I,SI1,65.5,58,3280
0.71,Very Good,G,VVS2,62.8,58,3281
0.82,Very Good,E,SI1,63.1,58,3282
0.9,Fair,H,SI1,61.4,61,3282
0.91,Very Good,G,SI2,63.2,61,3282
0.92,Fair,F,SI2,65.3,58,3282
0.91,Very Good,G,SI2,63.3,57,3282
0.92,Fair,F,SI2,65.1,58,3282
0.8,Very Good,F,VS2,63.3,59.8,3283
0.94,Fair,H,SI1,68.4,53,3285
0.96,Very Good,I,SI2,62.7,58,3286
0.91,Very Good,G,SI2,62.1,55,3287
0.73,Very Good,G,VVS2,61.4,58,3288
1.01,Very Good,G,I1,62.4,59,3288
0.9,Fair,I,VVS2,60.9,66,3288
1.03,Very Good,H,SI2,63.1,56,3288
0.91,Very Good,J,VS2,61.6,59,3290
1.02,Fair,I,SI2,66.2,57,3290
0.86,Very Good,G,SI1,62.9,55,3293
1,Very Good,J,SI2,62.8,63,3293
0.8,Very Good,E,SI1,63.1,57,3293
1,Very Good,J,SI2,63.2,62,3293
1.01,Fair,E,SI2,64.6,59,3294
0.9,Very Good,H,SI2,62.1,56,3295
0.7,Very Good,E,VVS2,60.7,56,3295
0.83,Very Good,E,SI1,63.8,54,3295
0.7,Fair,D,VVS2,58.5,62,3296
1.07,Very Good,H,SI2,61.8,63,3296
0.91,Very Good,D,SI2,62.7,59,3298
0.78,Very Good,D,VS2,58.5,56,3298
0.91,Very Good,J,VS2,62.6,55,3299
1.01,Very Good,I,SI2,61.5,62,3299
0.96,Fair,G,SI1,69.7,59,3299
1,Very Good,E,I1,63,57,3300
0.9,Very Good,H,SI2,61.7,60,3301
1.08,Fair,J,SI2,64.9,60,3302
0.9,Very Good,G,SI2,62.1,58,3303
0.9,Very Good,G,SI2,59.2,57,3303
1,Fair,D,SI2,64.8,60,3304
1,Fair,G,SI1,65.8,55,3304
1,Very Good,D,SI2,63.4,58,3304
0.53,Very Good,D,VVS1,61.2,55,3307
0.73,Very Good,E,VS2,61.5,58,3307
0.9,Very Good,I,SI1,62.3,56,3308
0.81,Very Good,F,SI1,62.2,56,3308
0.66,Very Good,E,VVS1,61.8,55,3309
1.01,Very Good,I,SI2,63.2,58,3309
0.26,Very Good,H,VVS2,63.4,55,565
0.3,Very Good,G,VS1,60.2,62,565
0.3,Very Good,G,VS1,62,60,565
0.3,Very Good,G,VS1,60.8,61,565
0.27,Very Good,G,VVS1,60.1,58,566
0.27,Very Good,G,VVS1,62.9,55,566
0.27,Very Good,G,VVS1,62.5,56,566
0.27,Very Good,G,VVS1,61,56,566
0.27,Very Good,G,VVS1,62.9,55,566
0.27,Very Good,G,IF,60.8,57,566
0.34,Very Good,F,SI1,59.4,62,566
0.34,Very Good,F,SI1,63,54,566
0.38,Very Good,J,VS2,60.5,60,566
0.95,Very Good,J,VS2,63.5,56,3314
0.81,Very Good,H,VS1,62.2,57,3314
0.75,Very Good,E,VS1,61.5,54,3314
0.77,Very Good,E,VS1,62,56,3318
0.83,Very Good,F,SI1,61.9,58,3322
0.69,Very Good,G,VVS1,60.8,55,3323
0.71,Very Good,F,VS2,63,54,3323
0.74,Very Good,E,VS2,62.8,58,3323
0.81,Fair,G,VVS2,64.8,56.2,3323
0.92,Very Good,I,SI1,63.3,58,3323
0.92,Fair,F,SI1,66,57,3323
0.9,Very Good,H,SI2,62,58,3324
0.9,Fair,F,SI1,65.3,61,3326
0.74,Very Good,G,VVS1,63.2,56,3328
0.71,Very Good,F,VVS2,63.6,56,3332
0.71,Very Good,D,VS1,64.1,57,3332
0.9,Fair,E,SI1,65,61,3332
0.98,Fair,G,SI2,66.6,56,3332
0.6,Very Good,F,VVS1,61.2,58,3333
0.71,Very Good,D,VS1,62.5,58,3333
0.9,Very Good,I,VS2,58.4,62,3334
0.9,Very Good,I,VS2,58.4,62,3334
0.78,Very Good,E,VS2,61.7,58,3334
0.95,Very Good,H,SI2,59,59,3335
0.61,Very Good,E,IF,61.7,58,3337
0.99,Fair,I,SI1,60.7,66,3337
0.72,Very Good,F,VVS2,63.4,56,3338
0.9,Very Good,I,VS2,62,63,3338
0.71,Very Good,E,VVS2,63.4,58,3340
0.91,Very Good,I,VS2,63,58,3340
0.9,Very Good,E,SI2,63.4,60,3342
0.9,Fair,E,SI2,64.5,57,3342
0.71,Very Good,E,VS2,62.5,58,3344
0.92,Very Good,I,SI1,63.7,58,3345
1,Fair,I,SI2,65.8,58,3348
0.77,Very Good,F,VS1,62.8,58,3350
0.9,Very Good,G,SI2,63.5,57,3350
0.77,Very Good,D,VS2,63,58,3351
0.94,Very Good,G,SI2,62.3,59,3351
0.73,Very Good,E,VS1,62.1,60,3353
0.9,Very Good,G,SI2,63.1,59,3353
0.94,Fair,H,SI2,66,50.1,3353
0.71,Very Good,F,VVS2,62.1,60,3354
0.89,Very Good,F,SI2,60.2,60,3356
0.74,Very Good,E,VS1,63.4,55,3357
0.9,Very Good,J,VS1,60.4,58,3358
0.7,Very Good,E,VS1,60.7,57,3358
0.93,Fair,G,SI1,64.4,57,3358
1.02,Very Good,J,SI2,63.1,58,3359
1,Very Good,I,SI2,58.3,63,3360
1,Very Good,I,SI1,59.3,63,3360
0.75,Very Good,E,VS2,62.3,56,3365
0.95,Very Good,J,VS1,62.4,57,3365
0.83,Very Good,E,SI1,63.5,58,3365
0.71,Very Good,D,VS2,61.9,59,3366
0.76,Very Good,H,IF,62.6,57,3367
0.9,Very Good,F,SI2,62.4,57,3368
0.9,Very Good,F,SI2,63,56,3368
0.9,Very Good,F,SI2,62.6,56,3368
0.8,Very Good,F,VS2,63.2,55,3369
0.73,Very Good,E,VS1,60.9,61,3370
0.9,Very Good,D,SI2,58.1,60,3371
0.9,Very Good,D,SI2,61,61,3371
0.82,Very Good,E,SI1,62,60,3373
0.72,Very Good,E,VVS2,59.3,60,3374
0.7,Very Good,D,VS1,62.8,58,3375
0.72,Very Good,D,VS1,64.1,57,3375
0.9,Fair,H,VS2,65.6,55,3375
0.71,Very Good,E,VVS2,61.7,60,3376
0.5,Very Good,D,IF,62.9,59,3378
0.95,Very Good,I,SI1,63.5,58,3378
0.91,Very Good,E,SI2,63.4,58,3379
0.8,Very Good,G,VS1,63.5,57,3381
0.91,Very Good,H,SI2,63.4,57,3382
0.3,Very Good,I,SI1,61.2,58,405
0.31,Very Good,I,VS2,59.3,59,406
0.3,Very Good,I,VS2,62.7,56,407
0.3,Very Good,I,VS2,60.7,56,407
0.25,Very Good,G,VS2,61.9,57,407
0.25,Very Good,G,VS2,63,54,407
0.27,Very Good,E,VS1,63.8,60,407
0.27,Very Good,E,SI1,61.2,57,407
0.31,Very Good,G,SI2,62.3,57,408
0.31,Very Good,I,SI1,61.4,61,408
0.31,Very Good,G,SI2,63,57,408
0.31,Very Good,G,SI2,61.8,59,408
0.31,Very Good,F,SI2,63,58,408
0.31,Very Good,I,SI1,63,57,408
0.34,Very Good,F,SI1,62.8,56,566
0.27,Very Good,E,VVS2,59.7,61,567
0.27,Very Good,E,VVS2,59.4,64,567
0.35,Very Good,H,VS2,60.1,56,567
0.27,Very Good,F,IF,59.4,61,567
0.3,Very Good,I,VS1,61.8,63,567
0.3,Very Good,D,VS2,61,57,568
0.36,Very Good,H,VS2,61,60,568
0.9,Fair,D,SI1,66.4,59,3382
0.9,Very Good,I,VS2,63.2,54,3382
0.95,Fair,D,SI2,64.4,60,3384
0.78,Very Good,E,SI1,59.8,57,3385
0.91,Very Good,G,SI2,64,61,3387
0.91,Very Good,G,SI2,62,58,3387
0.9,Very Good,H,SI1,62.3,63,3387
0.9,Fair,H,SI1,65.4,56,3387
0.9,Fair,I,VS1,65.2,60,3387
0.9,Very Good,H,SI1,63.4,58,3387
1,Fair,F,SI1,68.7,55,3387
0.91,Very Good,G,SI2,61.8,59,3388
0.9,Very Good,H,SI1,63,55,3388
0.9,Very Good,H,SI1,63.2,59,3388
0.74,Very Good,G,VS1,60.9,59,3389
0.9,Very Good,G,SI2,61.2,57,3391
0.84,Very Good,I,VVS2,61.7,56,3392
0.76,Very Good,G,VVS2,61.5,59,3394
0.94,Very Good,H,SI2,61.9,57,3394
1.05,Very Good,J,SI2,60.9,60,3395
0.79,Very Good,F,VS1,58.6,57,3398
0.9,Very Good,G,SI2,62.3,58,3398
0.9,Very Good,I,VS2,62.4,58,3398
0.78,Very Good,F,VS1,60.6,57,3401
1.14,Fair,J,SI2,64.4,55,3403
0.81,Very Good,H,VS1,62.5,57,3404
0.91,Very Good,F,SI2,63,59,3405
0.72,Very Good,G,IF,63.3,54,3405
0.71,Very Good,D,VS1,63.2,57,3406
0.9,Very Good,I,SI1,61,58,3407
0.9,Very Good,I,SI1,61.8,56,3407
0.92,Fair,E,SI1,65.6,57,3407
0.91,Very Good,H,SI2,58.4,63,3408
0.73,Very Good,D,VS2,60.5,59,3411
0.74,Very Good,G,VVS2,61.3,56,3413
0.76,Very Good,E,VS1,62.1,58,3415
0.77,Very Good,F,VVS2,63.5,59,3415
0.74,Very Good,E,VS1,62.8,59,3416
0.92,Very Good,H,SI2,62.8,59,3417
0.9,Very Good,J,VS1,62.4,58,3418
0.86,Fair,G,VS2,66.5,54.1,3418
1.09,Very Good,E,SI2,63.1,58,3418
0.8,Very Good,D,VS2,60.6,63,3419
0.96,Very Good,D,SI2,60.2,63,3419
0.72,Very Good,F,VVS2,63.6,59,3420
0.78,Very Good,E,VS1,60.9,57,3420
0.71,Very Good,D,VS1,62,61,3420
0.93,Very Good,F,SI2,63.5,58,3420
1,Fair,J,VS2,65.3,61,3422
0.71,Very Good,G,VS1,62,53,3425
1,Fair,J,SI1,64.9,58,3427
1,Very Good,G,SI2,58.2,63,3427
0.77,Very Good,D,VS2,63.1,57,3428
0.7,Very Good,E,VVS2,61.5,58,3429
0.78,Very Good,F,VS2,62.2,58,3429
0.79,Very Good,D,SI1,59.7,57,3432
0.91,Very Good,G,SI2,60.4,61,3435
0.9,Very Good,G,SI2,64.2,60,3437
0.9,Very Good,H,SI1,62.8,58,3437
0.9,Very Good,H,SI1,62.8,57,3437
0.9,Fair,F,SI1,65.1,56,3437
0.91,Very Good,E,SI2,58.5,60,3438
0.91,Very Good,E,SI2,60,60,3438
0.73,Very Good,F,VVS2,61.9,59,3442
0.82,Very Good,I,VVS1,62.8,58,3443
1,Fair,F,SI2,65.7,61,3443
1.09,Fair,J,VS2,64.6,58,3443
1.22,Very Good,J,SI2,63.5,58,3443
0.71,Very Good,H,IF,60.2,61,3444
0.9,Very Good,I,VS2,61.4,58,3445
0.9,Very Good,G,SI2,62,59,3445
0.9,Very Good,G,SI2,61.1,55,3445
0.91,Very Good,G,SI1,63.1,63,3445
0.9,Very Good,H,SI1,62.6,58,3447
0.9,Very Good,I,VS1,62.6,58,3447
0.9,Very Good,H,SI1,61,59,3447
0.9,Very Good,H,SI1,62.3,63,3447
0.9,Very Good,H,SI1,58.7,59,3447
0.72,Very Good,G,VVS2,60.1,60,3449
1.04,Very Good,I,SI2,61.6,58,3449
0.9,Very Good,E,SI2,64.2,54,3449
0.93,Very Good,H,SI2,61.9,57,3452
0.9,Very Good,G,SI2,63.1,55,3452
0.84,Very Good,E,SI1,58.8,58,3453
0.3,Very Good,E,VS1,63,57,568
0.36,Very Good,H,VS2,60,62,568
0.36,Very Good,I,VS1,60.9,61,568
0.36,Very Good,I,VS1,60.3,60,568
0.26,Very Good,E,VVS2,60.5,55,569
0.3,Very Good,F,VS1,61,60,570
0.36,Very Good,I,VVS2,59.7,55,571
1.02,Very Good,E,I1,60.4,62,3455
0.9,Very Good,F,SI2,63.1,58,3457
0.9,Very Good,F,SI2,63.1,56,3457
1.04,Very Good,J,SI2,62.8,57,3459
0.82,Very Good,G,VS1,63.3,56,3460
0.8,Very Good,F,VS1,63.7,56,3460
0.71,Very Good,F,VVS1,61.8,55,3461
1.01,Fair,G,SI2,65.1,58,3461
1.01,Very Good,J,SI2,63.5,59,3462
0.81,Very Good,D,SI1,63.1,57,3462
0.91,Very Good,D,SI2,62,62,3463
0.71,Very Good,E,VS1,62.6,59,3464
0.71,Very Good,E,VS1,61.6,59,3464
0.9,Very Good,I,SI2,60.5,56,3464
1,Very Good,J,SI1,61.9,62,3465
0.71,Very Good,D,VS1,62.9,56,3465
0.9,Very Good,F,SI2,63.4,60,3465
0.9,Very Good,F,SI2,61.3,60,3468
0.8,Very Good,F,VS2,62.1,60,3471
0.8,Very Good,F,VS1,63.6,56,3471
0.88,Very Good,H,VS2,63.2,57,3472
0.78,Very Good,G,VS1,61.5,55,3472
1,Fair,H,SI2,66.1,59,3472
0.9,Very Good,D,SI2,60.3,63,3473
0.9,Fair,D,SI2,64.9,57,3473
0.9,Fair,D,SI2,64.5,61,3473
0.9,Very Good,I,VS2,63.1,57,3473
0.74,Very Good,D,VS2,59.8,58,3476
0.7,Very Good,D,VS1,61.6,58,3477
1.01,Fair,F,SI2,64.8,55,3477
0.91,Very Good,J,VS2,61.9,59,3478
0.9,Very Good,G,SI2,60.3,63,3478
0.96,Very Good,D,SI2,60.2,63,3480
0.9,Very Good,H,SI2,61.2,57,3481
0.9,Very Good,H,SI2,62.3,61,3481
0.9,Very Good,E,SI2,63.7,56,3482
1.01,Fair,H,SI1,64.4,59,3482
1.02,Very Good,J,SI1,61.9,60,3483
0.9,Very Good,I,VS1,63.2,57,3484
0.9,Very Good,I,VS1,63.5,57,3484
0.77,Very Good,E,VS1,59.4,61,3488
0.9,Very Good,I,VS2,63.4,57,3489
0.9,Very Good,I,VS2,63.4,56,3489
0.77,Very Good,D,VS2,61.2,59,3489
0.9,Very Good,G,SI2,61.4,58,3489
0.91,Very Good,F,SI2,63.1,56,3489
0.73,Very Good,E,VS1,61.5,57,3492
0.9,Very Good,H,SI2,62.1,58,3492
0.72,Very Good,D,VS2,62.9,58,3493
0.71,Very Good,F,VVS2,60.6,58,3494
0.72,Very Good,E,VVS2,61.3,60,3495
0.91,Very Good,F,SI2,63.5,56,3496
0.74,Very Good,E,SI1,59.9,56,3497
0.74,Very Good,D,VS2,62.2,59,3498
1.01,Very Good,J,SI1,62.9,57,3499
0.9,Very Good,H,SI1,63.3,58,3500
0.9,Fair,H,VS1,65.9,60,3500
0.8,Very Good,D,SI1,62.9,60,3502
0.9,Very Good,I,SI2,61.5,57,3503
1.52,Fair,H,I1,64.9,58,3504
1.01,Very Good,G,SI2,63.1,55,3507
0.81,Very Good,G,VS1,63.1,58,3507
1.19,Very Good,E,I1,60.2,61,3508
0.9,Very Good,E,SI1,63.5,55,3508
0.9,Fair,E,SI1,65.5,59,3508
1.15,Very Good,G,I1,61.2,58,3510
0.9,Very Good,E,SI1,62.9,57,3510
0.73,Very Good,E,VVS2,63.4,58,3511
1,Fair,H,SI1,65.5,57,3511
1,Fair,H,SI1,65.5,57,3511
0.9,Very Good,G,SI1,63.2,62,3512
1.06,Very Good,I,SI2,58.4,62,3515
0.76,Very Good,E,VS2,63.4,58,3517
